Year,Month,Month_Name,Date,Day_of_Week,Day_of_Month,Season,Rush_Period,Is_Weekend,Start_Station_Code,End_Station_Code,Number_of_Rides
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,A32012,B32000,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,A32012,B32008,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,A32012,B32036,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,B32000,B32005,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,B32000,C32006,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,B32000,C32007,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,B32000,D32005,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,B32000,D32013,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,B32000,D32014,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,B32000,D32042,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,B32002,A32003,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,B32002,A32004,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,B32002,B32011,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,B32002,D32005,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,B32002,NA,2
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,B32003,D32013,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,B32004,A32010,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,B32004,B32007,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,B32004,D32005,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,B32005,A32004,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,B32005,B32000,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,B32005,C32003,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,B32005,C32007,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,B32005,D32012,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,B32006,B32002,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,B32006,B32012,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,B32006,C32003,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,B32007,A32010,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,B32007,B32004,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,B32007,B32014,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,B32007,D32005,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,B32007,D32008,2
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,B32008,A32006,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,B32008,B32000,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,B32008,B32003,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,B32008,B32008,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,B32008,C32002,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,B32008,D32005,2
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,B32008,D32042,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,B32010,A32002,3
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,B32010,A32003,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,B32010,B32011,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,B32010,D32000,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,B32011,B32003,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,B32011,B32015,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,B32011,B32018,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,B32011,C32002,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,B32011,D32003,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,B32011,D32008,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,B32012,B32003,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,B32012,B32006,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,B32012,B32010,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,B32014,B32007,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,B32014,D32000,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,B32015,A32003,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,B32015,A32004,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,B32015,B32003,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,B32015,B32008,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,B32015,B32012,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,B32015,B32016,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,B32015,D32014,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,B32015,D32042,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,B32016,B32010,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,B32016,B32012,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,B32016,C32002,2
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,B32016,D32003,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,B32016,D32004,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,B32016,D32013,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,B32016,D32014,2
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,B32016,NA,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,B32017,B32016,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,B32017,C32006,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,B32017,D32004,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,B32018,B32003,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,B32018,C32002,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,B32018,C32006,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,B32036,B32008,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,B32036,B32011,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,B32036,B32012,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,B32036,B32017,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,B32036,C32007,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,C32000,A32010,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,C32000,B32000,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,C32000,B32006,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,C32000,B32008,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,C32000,D32005,3
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,C32000,D32012,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,C32000,D32014,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,C32000,D32015,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,C32001,A32010,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,C32001,D32013,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,C32003,B32003,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,C32003,B32018,2
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,C32003,C32006,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,C32003,D32012,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,C32003,D32042,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,C32005,B32006,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,C32006,A32010,5
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,C32006,B32002,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,C32006,B32008,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,C32006,C32007,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,C32006,D32000,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,C32006,D32004,2
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,C32006,D32005,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,C32006,D32008,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,C32006,D32011,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,C32006,D32015,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,C32007,A32004,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,C32007,A32009,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,C32007,B32016,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,C32007,B32018,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,C32007,D32013,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,C32007,D32014,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,C32063,A32004,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,C32063,B32007,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,C32063,C32003,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,C32063,D32004,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,C32063,D32015,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,C32063,D32042,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,D32000,A32003,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,D32000,B32004,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,D32000,B32006,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,D32000,B32010,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,D32000,B32014,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,D32000,D32000,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,D32000,D32012,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,D32002,C32000,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,D32003,A32003,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,D32003,A32010,10
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,D32003,B32000,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,D32003,B32004,2
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,D32003,B32006,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,D32003,B32007,4
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,D32003,B32008,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,D32003,B32014,5
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,D32003,B32016,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,D32003,C32063,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,D32003,D32004,5
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,D32003,D32006,2
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,D32003,D32008,3
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,D32003,D32009,2
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,D32003,D32010,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,D32003,D32011,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,D32003,D32012,4
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,D32003,D32013,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,D32003,D32042,2
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,D32004,A32010,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,D32004,B32004,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,D32004,B32007,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,D32004,B32008,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,D32004,B32014,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,D32004,D32006,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,D32005,A32004,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,D32005,A32009,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,D32005,A32010,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,D32005,B32010,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,D32005,B32015,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,D32005,C32006,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,D32005,D32008,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,D32005,D32012,2
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,D32005,D32013,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,D32006,A32010,8
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,D32006,B32007,3
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,D32006,B32008,2
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,D32006,D32004,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,D32006,D32008,2
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,D32008,A32010,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,D32008,B32008,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,D32008,C32002,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,D32008,D32000,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,D32008,D32003,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,D32008,D32010,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,D32008,D32013,2
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,D32008,D32042,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,D32009,A32010,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,D32009,B32007,2
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,D32009,D32000,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,D32009,D32005,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,D32009,D32008,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,D32010,A32010,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,D32010,B32007,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,D32010,D32004,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,D32010,D32013,2
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,D32011,A32005,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,D32011,B32011,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,D32011,B32014,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,D32011,D32011,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,D32011,D32012,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,D32012,B32008,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,D32013,A32010,3
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,D32013,B32003,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,D32013,B32014,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,D32013,D32003,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,D32013,D32004,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,D32013,D32012,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,D32013,D32014,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,D32014,B32003,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,D32014,C32006,2
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,D32014,D32000,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,D32014,D32012,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,D32015,C32002,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,D32042,A32003,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,D32042,B32010,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,D32042,B32014,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,D32042,D32006,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,D32042,D32012,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,D32042,D32042,2
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,NA,A32011,2
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,NA,B32016,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,NA,D32003,1
2011,9,September,2011-09-15,Thursday,15,Fall,AM,FALSE,NA,NA,1
2011,9,September,2011-09-15,Thursday,15,Fall,PM,FALSE,A32002,B32015,1
2011,9,September,2011-09-15,Thursday,15,Fall,PM,FALSE,A32002,B32017,1
2011,9,September,2011-09-15,Thursday,15,Fall,PM,FALSE,A32002,C32063,1
2011,9,September,2011-09-15,Thursday,15,Fall,PM,FALSE,A32002,D32000,1
2011,9,September,2011-09-15,Thursday,15,Fall,PM,FALSE,A32003,A32001,1
2011,9,September,2011-09-15,Thursday,15,Fall,PM,FALSE,A32003,A32002,2
2011,9,September,2011-09-15,Thursday,15,Fall,PM,FALSE,A32003,A32012,1
2011,9,September,2011-09-15,Thursday,15,Fall,PM,FALSE,A32003,B32005,1
2011,9,September,2011-09-15,Thursday,15,Fall,PM,FALSE,A32003,B32017,2
2011,9,September,2011-09-15,Thursday,15,Fall,PM,FALSE,A32003,D32005,1
2011,9,September,2011-09-15,Thursday,15,Fall,PM,FALSE,A32003,D32042,1
2011,9,September,2011-09-15,Thursday,15,Fall,PM,FALSE,A32004,A32002,1
2011,9,September,2011-09-15,Thursday,15,Fall,PM,FALSE,A32004,A32010,1
2011,9,September,2011-09-15,Thursday,15,Fall,PM,FALSE,A32004,B32002,2
2011,9,September,2011-09-15,Thursday,15,Fall,PM,FALSE,A32004,B32005,1
2011,9,September,2011-09-15,Thursday,15,Fall,PM,FALSE,A32004,B32008,1
2011,9,September,2011-09-15,Thursday,15,Fall,PM,FALSE,A32004,B32015,2
2011,9,September,2011-09-15,Thursday,15,Fall,PM,FALSE,A32004,C32003,1
2011,9,September,2011-09-15,Thursday,15,Fall,PM,FALSE,A32004,C32006,1
2011,9,September,2011-09-15,Thursday,15,Fall,PM,FALSE,A32004,D32000,1
2011,9,September,2011-09-15,Thursday,15,Fall,PM,FALSE,A32005,A32001,1
2011,9,September,2011-09-15,Thursday,15,Fall,PM,FALSE,A32006,A32005,1
2011,9,September,2011-09-15,Thursday,15,Fall,PM,FALSE,A32006,A32009,1
2011,9,September,2011-09-15,Thursday,15,Fall,PM,FALSE,A32006,B32008,1
2011,9,September,2011-09-15,Thursday,15,Fall,PM,FALSE,A32006,NA,1
2011,9,September,2011-09-15,Thursday,15,Fall,PM,FALSE,A32009,B32000,1
2011,9,September,2011-09-15,Thursday,15,Fall,PM,FALSE,A32009,B32002,1
2011,9,September,2011-09-15,Thursday,15,Fall,PM,FALSE,A32009,B32016,1
2011,9,September,2011-09-15,Thursday,15,Fall,PM,FALSE,A32009,C32003,1
2011,9,September,2011-09-15,Thursday,15,Fall,PM,FALSE,A32009,D32003,1
2011,9,September,2011-09-15,Thursday,15,Fall,PM,FALSE,A32009,D32005,1
2011,9,September,2011-09-15,Thursday,15,Fall,PM,FALSE,A32010,A32009,1
2011,9,September,2011-09-15,Thursday,15,Fall,PM,FALSE,A32010,A32010,2
2011,9,September,2011-09-15,Thursday,15,Fall,PM,FALSE,A32010,B32004,4
2011,9,September,2011-09-15,Thursday,15,Fall,PM,FALSE,A32010,B32010,2
2011,9,September,2011-09-15,Thursday,15,Fall,PM,FALSE,A32010,C32000,1
2011,9,September,2011-09-15,Thursday,15,Fall,PM,FALSE,A32010,C32003,2
2011,9,September,2011-09-15,Thursday,15,Fall,PM,FALSE,A32010,C32006,2
2011,9,September,2011-09-15,Thursday,15,Fall,PM,FALSE,A32010,C32063,1
2011,9,September,2011-09-15,Thursday,15,Fall,PM,FALSE,A32010,D32000,1
2011,9,September,2011-09-15,Thursday,15,Fall,PM,FALSE,A32010,D32003,9
2011,9,September,2011-09-15,Thursday,15,Fall,PM,FALSE,A32010,D32005,2
2011,9,September,2011-09-15,Thursday,15,Fall,PM,FALSE,A32010,D32006,2
2011,9,September,2011-09-15,Thursday,15,Fall,PM,FALSE,A32010,D32008,2
2011,9,September,2011-09-15,Thursday,15,Fall,PM,FALSE,A32010,D32009,1
2011,9,September,2011-09-15,Thursday,15,Fall,PM,FALSE,A32010,D32010,3
2011,9,September,2011-09-15,Thursday,15,Fall,PM,FALSE,A32010,D32012,1
2011,9,September,2011-09-15,Thursday,15,Fall,PM,FALSE,A32010,D32013,2
2011,9,September,2011-09-15,Thursday,15,Fall,PM,FALSE,A32012,A32001,1
2011,9,September,2011-09-15,Thursday,15,Fall,PM,FALSE,A32012,B32016,1
2011,9,September,2011-09-15,Thursday,15,Fall,PM,FALSE,A32012,D32013,1
2011,9,September,2011-09-15,Thursday,15,Fall,PM,FALSE,A32012,D32042,1
2011,9,September,2011-09-15,Thursday,15,Fall,PM,FALSE,B32000,A32002,1
2011,9,September,2011-09-15,Thursday,15,Fall,PM,FALSE,B32000,A32012,3
2011,9,September,2011-09-15,Thursday,15,Fall,PM,FALSE,B32000,B32000,1
2011,9,September,2011-09-15,Thursday,15,Fall,PM,FALSE,B32000,B32010,1
2011,9,September,2011-09-15,Thursday,15,Fall,PM,FALSE,B32000,B32011,1
2011,9,September,2011-09-15,Thursday,15,Fall,PM,FALSE,B32000,B32015,1
2011,9,September,2011-09-15,Thursday,15,Fall,PM,FALSE,B32000,D32012,1
2011,9,September,2011-09-15,Thursday,15,Fall,PM,FALSE,B32002,A32001,1
2011,9,September,2011-09-15,Thursday,15,Fall,PM,FALSE,B32002,B32015,1
2011,9,September,2011-09-15,Thursday,15,Fall,PM,FALSE,B32002,C32005,2
2011,9,September,2011-09-15,Thursday,15,Fall,PM,FALSE,B32003,A32002,1
2011,9,September,2011-09-15,Thursday,15,Fall,PM,FALSE,B32003,A32009,1
2011,9,September,2011-09-15,Thursday,15,Fall,PM,FALSE,B32003,B32000,1
2011,9,September,2011-09-15,Thursday,15,Fall,PM,FALSE,B32003,B32002,1
2011,9,September,2011-09-15,Thursday,15,Fall,PM,FALSE,B32003,B32012,1
2011,9,September,2011-09-15,Thursday,15,Fall,PM,FALSE,B32003,B32015,1
2011,9,September,2011-09-15,Thursday,15,Fall,PM,FALSE,B32003,B32018,1
2011,9,September,2011-09-15,Thursday,15,Fall,PM,FALSE,B32003,C32007,2
2011,9,September,2011-09-15,Thursday,15,Fall,PM,FALSE,B32003,C32063,1
2011,9,September,2011-09-15,Thursday,15,Fall,PM,FALSE,B32003,D32003,2
2011,9,September,2011-09-15,Thursday,15,Fall,PM,FALSE,B32003,NA,3
2011,9,September,2011-09-15,Thursday,15,Fall,PM,FALSE,B32004,A32010,1
2011,9,September,2011-09-15,Thursday,15,Fall,PM,FALSE,B32004,D32000,1
2011,9,September,2011-09-15,Thursday,15,Fall,PM,FALSE,B32004,D32004,1
2011,9,September,2011-09-15,Thursday,15,Fall,PM,FALSE,B32004,D32008,1
2011,9,September,2011-09-15,Thursday,15,Fall,PM,FALSE,B32005,A32009,1
2011,9,September,2011-09-15,Thursday,15,Fall,PM,FALSE,B32005,B32003,1
2011,9,September,2011-09-15,Thursday,15,Fall,PM,FALSE,B32005,B32010,1
2011,9,September,2011-09-15,Thursday,15,Fall,PM,FALSE,B32005,B32011,1
2011,9,September,2011-09-15,Thursday,15,Fall,PM,FALSE,B32005,B32012,2
2011,9,September,2011-09-15,Thursday,15,Fall,PM,FALSE,B32006,A32009,1
2011,9,September,2011-09-15,Thursday,15,Fall,PM,FALSE,B32006,B32002,1
2011,9,September,2011-09-15,Thursday,15,Fall,PM,FALSE,B32006,B32011,1
2011,9,September,2011-09-15,Thursday,15,Fall,PM,FALSE,B32006,B32012,2
2011,9,September,2011-09-15,Thursday,15,Fall,PM,FALSE,B32006,B32015,1
2011,9,September,2011-09-15,Thursday,15,Fall,PM,FALSE,B32006,B32017,1
2011,9,September,2011-09-15,Thursday,15,Fall,PM,FALSE,B32006,D32003,1
2011,9,September,2011-09-15,Thursday,15,Fall,PM,FALSE,B32006,D32005,2
2011,9,September,2011-09-15,Thursday,15,Fall,PM,FALSE,B32007,A32010,2
2011,9,September,2011-09-15,Thursday,15,Fall,PM,FALSE,B32007,B32007,1
2011,9,September,2011-09-15,Thursday,15,Fall,PM,FALSE,B32007,B32008,1
2011,9,September,2011-09-15,Thursday,15,Fall,PM,FALSE,B32007,D32003,5
2011,9,September,2011-09-15,Thursday,15,Fall,PM,FALSE,B32007,D32009,2
2011,9,September,2011-09-15,Thursday,15,Fall,PM,FALSE,B32007,D32010,1
2011,9,September,2011-09-15,Thursday,15,Fall,PM,FALSE,B32007,D32013,2
2011,9,September,2011-09-15,Thursday,15,Fall,PM,FALSE,B32007,D32042,1
2011,9,September,2011-09-15,Thursday,15,Fall,PM,FALSE,B32008,A32001,1
2011,9,September,2011-09-15,Thursday,15,Fall,PM,FALSE,B32008,A32009,1
2011,9,September,2011-09-15,Thursday,15,Fall,PM,FALSE,B32008,A32010,3
2011,9,September,2011-09-15,Thursday,15,Fall,PM,FALSE,B32008,B32000,2
2011,9,September,2011-09-15,Thursday,15,Fall,PM,FALSE,B32008,B32008,4
2011,9,September,2011-09-15,Thursday,15,Fall,PM,FALSE,B32008,B32036,1
2011,9,September,2011-09-15,Thursday,15,Fall,PM,FALSE,B32008,C32001,1
2011,9,September,2011-09-15,Thursday,15,Fall,PM,FALSE,B32008,D32003,3
2011,9,September,2011-09-15,Thursday,15,Fall,PM,FALSE,B32008,D32004,1
2011,9,September,2011-09-15,Thursday,15,Fall,PM,FALSE,B32010,A32001,1
2011,9,September,2011-09-15,Thursday,15,Fall,PM,FALSE,B32010,A32003,3
2011,9,September,2011-09-15,Thursday,15,Fall,PM,FALSE,B32010,A32012,1
2011,9,September,2011-09-15,Thursday,15,Fall,PM,FALSE,B32010,B32010,1
2011,9,September,2011-09-15,Thursday,15,Fall,PM,FALSE,B32010,B32011,3
2011,9,September,2011-09-15,Thursday,15,Fall,PM,FALSE,B32010,B32015,1
